Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40
0, -6.488744616508484000E-1, -2.722465097904205300E-1, -8.710215240716934000E-2, -6.493370980024338000E-2,  4.913906753063202000E-1,                        0, -4.476615414023399400E-2, -6.294799596071243000E-2, -2.129099667072296100E-1, -1.202283203601837200E-1,  1.716402024030685400E-1, -1.635295525193214400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.063752919435501100E-1, -4.961125552654266400E-1,   1.199814200401306200E0,  3.791578114032745400E-1, -2.563739567995071400E-2,  8.683763146400452000E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -1.566498428583145100E-1, -3.929522037506103500E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.471491858363151600E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1, -8.744063973426819000E-2, -4.138714373111725000E-1, -4.567078873515129000E-2,  4.442251324653625500E-1, -4.292725026607513400E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0,  4.883933067321777300E-1, -2.722465097904205300E-1, -8.710215240716934000E-2,  1.508318353444337800E-2,  4.913906753063202000E-1,                        0, -4.476615414023399400E-2, -5.885075405240059000E-2, -2.129099667072296100E-1, -1.202283203601837200E-1,  1.716402024030685400E-1, -1.635295525193214400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -9.764231741428375000E-2, -4.961125552654266400E-1,   1.199814200401306200E0,  3.791578114032745400E-1, -1.996069774031639000E-2,  8.683763146400452000E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -1.566498428583145100E-1,  3.344376683235168500E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.471491858363151600E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1, -6.963467597961426000E-2, -4.138714373111725000E-1, -4.567078873515129000E-2,  4.442251324653625500E-1, -4.372046887874603000E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0,  4.883933067321777300E-1, -2.722465097904205300E-1, -8.710215240716934000E-2, -6.493370980024338000E-2,  4.913906753063202000E-1,                        0, -4.476615414023399400E-2, -6.294799596071243000E-2,   1.721755623817443800E0, -1.202283203601837200E-1,  1.716402024030685400E-1, -1.827029138803482000E-2,   2.014620780944824000E0,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.151082664728164700E-1, -4.961125552654266400E-1, -3.354567289352417000E-1,  3.791578114032745400E-1, -5.969759076833725000E-2, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -2.148453146219253500E-2, -4.737733304500580000E-1,   1.490536212921142600E0,  4.180225431919098000E-1, -2.658250182867050000E-2,  9.490329623222351000E-1,  4.176097512245178000E-1,  4.408925175666809000E-1, -1.408585309982299800E-1,  2.537738680839538600E-1, -4.567078873515129000E-2,  4.442251324653625500E-1, -3.816793113946915000E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0, -6.488744616508484000E-1, -2.722465097904205300E-1, -8.710215240716934000E-2,  1.508318353444337800E-2,  4.913906753063202000E-1,                        0, -4.476615414023399400E-2, -6.294799596071243000E-2, -2.129099667072296100E-1, -1.202283203601837200E-1,  1.716402024030685400E-1, -1.635295525193214400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.063752919435501100E-1,  8.139716386795044000E-1, -3.354567289352417000E-1,  3.791578114032745400E-1, -5.969759076833725000E-2, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1,  5.548529792577028000E-3, -4.737733304500580000E-1,   1.490536212921142600E0,  4.180225431919098000E-1, -2.251629345118999500E-2,  9.490329623222351000E-1,  4.176097512245178000E-1,  4.408925175666809000E-1, -1.408585309982299800E-1, -4.531446993350982700E-1, -4.567078873515129000E-2,  4.442251324653625500E-1, -3.896115347743034400E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0,  -1.470234513282775900E0, -2.722465097904205300E-1, -8.710215240716934000E-2,  1.508318353444337800E-2,  -2.035040855407715000E0,                        0,   2.233831024169922000E1, -5.885075405240059000E-2,  -1.180242776870727500E0,   2.923526763916015600E0,  1.716402024030685400E-1,  1.815908402204513500E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -8.017636090517044000E-2, -6.598730683326721000E-1,   1.199814200401306200E0,  3.791578114032745400E-1,  2.014305740594864000E-1, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -1.566498428583145100E-1, -5.950049757957458000E-1,   1.490536212921142600E0,  4.180225431919098000E-1,  1.950119622051716000E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1, -1.408585309982299800E-1, -5.316911935806274000E-1, -4.567078873515129000E-2,  4.442251324653625500E-1, -4.292725026607513400E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  -2.192149400711059600E0
0,  -1.343871474266052200E0,   3.644964218139648400E0, -8.710215240716934000E-2,   3.295775651931762700E0,  -2.035040855407715000E0,                        0,   2.233831024169922000E1, -5.885075405240059000E-2, -9.867762327194214000E-1,   2.923526763916015600E0,  1.716402024030685400E-1,  2.391109056770801500E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.063752919435501100E-1, -8.782204389572144000E-1,   1.199814200401306200E0,  3.791578114032745400E-1,  7.086648792028427000E-2, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -1.566498428583145100E-1, -7.162365913391113000E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.471491858363151600E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1,  7.672455906867981000E-1, -8.851504921913147000E-1,   1.630318284034729000E0,  4.442251324653625500E-1, -4.852719604969025000E-3,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0,  -1.091145277023315400E0,   3.644964218139648400E0, -8.710215240716934000E-2,  8.152521252632141000E-1,  -2.035040855407715000E0,                        0,   2.233831024169922000E1,  2.730259299278259000E-1,   1.528289079666137700E0,   2.923526763916015600E0,  1.716402024030685400E-1,  4.691911861300468400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.151082664728164700E-1, -1.140046715736389200E-1,   1.199814200401306200E0,  3.791578114032745400E-1,  1.977619715034961700E-2, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1,  6.813750863075256000E-1,  4.152587652206421000E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.335951641201973000E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1, -8.744063973426819000E-2, -7.280574440956116000E-1,   1.630318284034729000E0,  4.442251324653625500E-1, -3.499505668878555000E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0,  -1.027963757514953600E0,   3.644964218139648400E0, -8.710215240716934000E-2,   3.695860147476196300E0,  -2.035040855407715000E0,                        0,   2.233831024169922000E1, -6.294799596071243000E-2,  -1.180242776870727500E0,   2.923526763916015600E0,  1.716402024030685400E-1,  1.048974227160215400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.063752919435501100E-1, -6.052862405776978000E-1,   1.199814200401306200E0,  3.791578114032745400E-1,  4.815969243645668000E-2, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -1.431333124637603800E-1, -5.141838788986206000E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.335951641201973000E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1,  5.713799595832825000E-1, -6.887842416763306000E-1,   1.630318284034729000E0,  4.442251324653625500E-1,  1.180488709360361100E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0, -7.752375602722168000E-1, -2.722465097904205300E-1, -8.710215240716934000E-2,  1.508318353444337800E-2,  -2.035040855407715000E0,                        0, -4.476615414023399400E-2, -5.586593411862850000E-3, -2.129099667072296100E-1,   2.923526763916015600E0,  1.716402024030685400E-1, -2.931606490164995000E-3,   2.014620780944824000E0,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.151082664728164700E-1, -3.869388699531555000E-1, -3.354567289352417000E-1,  3.791578114032745400E-1, -1.996069774031639000E-2, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -8.906718343496323000E-2, -3.525416553020477300E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.471491858363151600E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1, -1.408585309982299800E-1, -3.745981752872467000E-1,   1.630318284034729000E0,  4.442251324653625500E-1, -2.785608172416687000E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0,   1.057027220726013200E0, -2.722465097904205300E-1, -8.710215240716934000E-2,  1.508318353444337800E-2,  4.913906753063202000E-1,                        0, -4.476615414023399400E-2, -5.885075405240059000E-2, -2.129099667072296100E-1, -1.202283203601837200E-1,  1.716402024030685400E-1, -1.635295525193214400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -9.327583014965057000E-2, -4.961125552654266400E-1,   1.199814200401306200E0,  3.791578114032745400E-1, -1.996069774031639000E-2,  8.683763146400452000E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -1.566498428583145100E-1,  6.981326341629028000E-1, -1.406936943531036400E-1,  4.180225431919098000E-1,  1.880958559922874000E-3, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1,   4.310632228851318000E0, -2.113890275359153700E-2, -4.567078873515129000E-2,  4.442251324653625500E-1, -3.340861573815346000E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0, -7.120560407638550000E-1,   3.644964218139648400E0, -8.710215240716934000E-2,   1.785885047912597700E1,  -2.035040855407715000E0,                        0,   2.233831024169922000E1, -1.489350222982466200E-3,  3.674897253513336000E-1, -1.202283203601837200E-1,  1.716402024030685400E-1, -1.635295525193214400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.151082664728164700E-1, -1.140046715736389200E-1,   1.199814200401306200E0,  3.791578114032745400E-1,  1.977619715034961700E-2, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -6.203412264585495000E-2, -2.925727516412735000E-2, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.471491858363151600E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1,  9.061899036169052000E-2,  1.813435181975364700E-2, -4.567078873515129000E-2,  4.442251324653625500E-1, -4.292725026607513400E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0, -7.120560407638550000E-1,   3.644964218139648400E0, -8.710215240716934000E-2,   1.257773590087890600E1,  -2.035040855407715000E0,                        0,   2.233831024169922000E1, -1.489350222982466200E-3, -1.161766946315765400E-1,   2.923526763916015600E0,  1.716402024030685400E-1,  8.143115788698196000E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1,   2.207863330841064500E0, -4.415257275104522700E-1,   1.199814200401306200E0,  3.791578114032745400E-1,  9.110179543495178000E-1, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -6.203412264585495000E-2,  1.727954745292663600E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.335951641201973000E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1, -1.408585309982299800E-1, -8.458772301673889000E-1,   1.630318284034729000E0,  4.442251324653625500E-1, -2.388998493552208000E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0, -6.488744616508484000E-1, -2.722465097904205300E-1, -8.710215240716934000E-2,  1.508318353444337800E-2,  4.913906753063202000E-1,                        0, -4.476615414023399400E-2, -6.294799596071243000E-2, -2.129099667072296100E-1, -1.202283203601837200E-1,  1.716402024030685400E-1, -1.635295525193214400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -2.341202273964882000E-2, -4.961125552654266400E-1,   1.199814200401306200E0,  3.791578114032745400E-1, -1.996069774031639000E-2,  8.683763146400452000E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -1.566498428583145100E-1, -3.929522037506103500E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.471491858363151600E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1, -1.621678844094276400E-2, -4.138714373111725000E-1, -4.567078873515129000E-2,  4.442251324653625500E-1, -4.292725026607513400E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0,  4.883933067321777300E-1, -2.722465097904205300E-1, -8.710215240716934000E-2, -6.493370980024338000E-2,  4.913906753063202000E-1,                        0, -4.476615414023399400E-2, -6.294799596071243000E-2, -2.129099667072296100E-1, -1.202283203601837200E-1,  1.716402024030685400E-1, -1.635295525193214400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1,   3.290752172470092800E0,  1.589295417070388800E-1,   1.199814200401306200E0,  3.791578114032745400E-1, -5.402089282870293000E-2,  8.683763146400452000E-1,  3.809821903705597000E-1,  -2.274387598037719700E0, -1.566498428583145100E-1, -4.737733304500580000E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.471491858363151600E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1, -1.230525672435760500E-1, -5.316911935806274000E-1, -4.567078873515129000E-2,  4.442251324653625500E-1, -4.292725026607513400E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0, -7.752375602722168000E-1, -2.722465097904205300E-1, -8.710215240716934000E-2,  1.508318353444337800E-2,  -2.035040855407715000E0,                        0, -4.476615414023399400E-2, -3.836453706026077000E-2, -2.129099667072296100E-1,   2.923526763916015600E0,  1.716402024030685400E-1, -4.848942160606384000E-3,   2.014620780944824000E0,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.151082664728164700E-1, -3.869388699531555000E-1, -3.354567289352417000E-1,  3.791578114032745400E-1, -1.996069774031639000E-2, -1.775082200765609700E-1,  3.809821903705597000E-1,  4.396785497665405000E-1, -1.161002442240715000E-1,  8.597748279571533000E-1, -1.406936943531036400E-1,  4.180225431919098000E-1, -3.471491858363151600E-2, -3.765878826379776000E-2,  4.176097512245178000E-1,  4.408925175666809000E-1, -1.230525672435760500E-1,  8.821459412574768000E-1,   1.630318284034729000E0,  4.442251324653625500E-1, -7.232377771288156500E-3,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0, -6.488744616508484000E-1, -2.722465097904205300E-1, -8.710215240716934000E-2, -6.493370980024338000E-2,  4.913906753063202000E-1,                        0, -4.476615414023399400E-2, -6.294799596071243000E-2, -2.129099667072296100E-1, -1.202283203601837200E-1,  1.716402024030685400E-1, -1.635295525193214400E-2, -5.162594094872475000E-2,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.107417792081832900E-1,  8.139716386795044000E-1, -3.354567289352417000E-1,  3.791578114032745400E-1, -5.402089282870293000E-2,  8.888838291168213000E-1,  3.809821903705597000E-1,  4.396785497665405000E-1,  5.548529792577028000E-3, -4.737733304500580000E-1,   1.490536212921142600E0,  4.180225431919098000E-1, -2.658250182867050000E-2,  9.490329623222351000E-1,  4.176097512245178000E-1,  4.408925175666809000E-1, -1.408585309982299800E-1, -4.531446993350982700E-1, -4.567078873515129000E-2,  4.442251324653625500E-1, -3.896115347743034400E-2,  1.149220019578933700E-1,  4.441244900226593000E-1,  4.561735689640045000E-1
0, -7.752375602722168000E-1, -2.722465097904205300E-1, -8.710215240716934000E-2,  1.508318353444337800E-2,  -2.035040855407715000E0,                        0, -4.476615414023399400E-2, -2.197556570172310000E-2, -2.129099667072296100E-1,   2.923526763916015600E0,  1.716402024030685400E-1, -4.848942160606384000E-3,   2.014620780944824000E0,  1.897390484809875500E-1,  2.614879608154297000E-1, -1.151082664728164700E-1,  -1.151154637336731000E0,  -1.870727539062500000E0,  -2.621102809906006000E0, -5.969759076833725000E-2,  -2.228262186050415000E0,  -2.624796152114868000E0,  -2.274387598037719700E0, -1.566498428583145100E-1, -9.586998820304871000E-1,  -1.771923661231994600E0,  -2.392214059829712000E0, -3.607032075524330000E-2,  -1.972348570823669400E0,  -2.394577741622925000E0,  -2.268125295639038000E0, -1.408585309982299800E-1,  -1.002970218658447300E0,  -1.721659898757934600E0,  -2.250089883804321300E0, -4.372046887874603000E-2,  -1.905332326889038000E0,  -2.251623868942260700E0,  -2.192149400711059600E0
